user_id,signup_date,acquisition_channel,acquisition_cost,country,device_type,signup_quality_score
U00426,2026-05-12,Paid Social,37.69,India,Desktop,0.282
U00427,2025-02-02,Content/SEO,0.0,Germany,Desktop,0.32
U00428,2026-02-20,Organic Search,0.0,Germany,Desktop,0.701
U00429,2026-03-29,Content/SEO,0.0,Germany,Mobile,0.694
U00430,2025-12-28,Email,2.74,India,Desktop,0.326
U00431,2025-08-28,Organic Search,0.0,India,Tablet,0.53
U00432,2026-03-29,Referral,3.54,India,Desktop,0.541
U00433,2026-03-23,Affiliate,7.15,India,Desktop,0.423
U00434,2025-08-05,Content/SEO,0.0,Australia,Mobile,0.082
U00435,2025-10-15,Email,0.21,Canada,Mobile,0.226
U00436,2025-06-17,Paid Social,27.42,Germany,Desktop,0.175
U00437,2026-07-05,Paid Search,26.04,India,Desktop,0.347
U00438,2025-06-30,Organic Search,0.0,UAE,Desktop,0.389
U00439,2025-02-19,Paid Search,59.44,USA,Desktop,0.778
U00440,2026-07-28,Email,8.14,USA,Mobile,0.104
U00441,2025-07-02,Email,5.9,Brazil,Desktop,0.277
U00442,2025-03-28,Paid Search,62.14,Canada,Desktop,0.379
U00443,2025-09-10,Paid Search,36.85,USA,Mobile,0.229
U00444,2025-10-17,Content/SEO,0.0,Australia,Desktop,0.239
U00445,2026-01-18,Paid Social,18.52,India,Mobile,0.391
U00446,2026-07-19,Paid Search,36.07,India,Desktop,0.229
U00447,2025-02-08,Content/SEO,0.0,India,Desktop,0.598
U00448,2026-01-22,Paid Search,37.98,Australia,Desktop,0.13
U00449,2026-02-21,Email,7.1,India,Tablet,0.285
U00450,2025-12-23,Affiliate,21.88,India,Desktop,0.402
U00451,2025-08-31,Paid Search,14.41,UK,Tablet,0.561
U00452,2025-05-08,Content/SEO,0.0,Australia,Desktop,0.13
U00453,2026-07-02,Paid Search,17.65,Germany,Mobile,0.208
U00454,2025-12-12,Paid Social,32.9,USA,Mobile,0.434
U00455,2025-05-10,Email,3.02,USA,Mobile,0.43
U00456,2026-07-11,Paid Search,32.87,Brazil,Desktop,0.388
U00457,2025-06-20,Paid Social,23.59,UAE,Desktop,0.421
U00458,2025-08-26,Paid Social,35.24,India,Desktop,0.346
U00459,2026-06-28,Organic Search,0.0,India,Desktop,0.607
U00460,2026-05-05,Affiliate,10.72,India,Desktop,0.373
U00461,2025-10-10,Affiliate,24.24,Australia,Mobile,0.633
U00462,2025-06-03,Content/SEO,0.0,USA,Desktop,0.53
U00463,2025-04-27,Email,2.24,Germany,Desktop,0.332
U00464,2026-06-04,Content/SEO,0.0,India,Desktop,0.541
U00465,2026-05-29,Organic Search,0.0,USA,Mobile,0.2
U00466,2025-12-26,Paid Social,1.88,Canada,Desktop,0.247
U00467,2026-03-17,Organic Search,0.0,USA,Desktop,0.138
U00468,2025-10-22,Organic Search,0.0,India,Mobile,0.591
U00469,2025-03-18,Paid Social,21.25,USA,Mobile,0.59
U00470,2026-01-03,Referral,0.0,USA,Desktop,0.345
U00471,2026-03-02,Paid Search,30.32,USA,Desktop,0.406
U00472,2026-04-15,Referral,5.54,USA,Desktop,0.629
U00473,2025-07-04,Referral,5.21,USA,Tablet,0.326
U00474,2026-04-07,Organic Search,0.0,UK,Desktop,0.174
U00475,2025-11-09,Affiliate,11.44,UK,Desktop,0.483
U00476,2025-12-21,Paid Social,32.95,UK,Tablet,0.509
U00477,2025-09-09,Paid Search,24.95,USA,Mobile,0.638
U00478,2025-09-17,Paid Search,47.93,Canada,Mobile,0.428
U00479,2025-09-23,Content/SEO,0.0,Canada,Desktop,0.243
U00480,2026-07-13,Organic Search,0.0,UK,Mobile,0.639
U00481,2025-07-24,Organic Search,0.0,Canada,Desktop,0.762
U00482,2025-11-17,Referral,2.83,UK,Mobile,0.431
U00483,2026-04-27,Organic Search,0.0,Canada,Desktop,0.292
U00484,2025-03-27,Paid Search,71.21,USA,Desktop,0.403
U00485,2026-02-15,Organic Search,0.0,Brazil,Desktop,0.135
U00486,2025-08-28,Affiliate,26.93,UK,Desktop,0.336
U00487,2025-10-20,Content/SEO,0.0,USA,Desktop,0.538
U00488,2026-05-21,Content/SEO,0.0,Australia,Desktop,0.823
U00489,2026-04-29,Organic Search,0.0,India,Mobile,0.332
U00490,2025-04-18,Content/SEO,0.0,Brazil,Desktop,0.71
U00491,2026-05-05,Affiliate,1.4,India,Desktop,0.588
U00492,2025-12-04,Affiliate,0.0,India,Mobile,0.59
U00493,2025-09-06,Content/SEO,0.0,USA,Desktop,0.233
U00494,2026-07-28,Email,4.18,UK,Desktop,0.362
U00495,2026-05-10,Organic Search,0.0,Germany,Desktop,0.225
U00496,2026-03-02,Referral,5.26,India,Mobile,0.381
U00497,2025-10-10,Paid Search,4.13,USA,Mobile,0.371
U00498,2025-03-30,Paid Search,23.38,UAE,Desktop,0.757
U00499,2025-08-24,Affiliate,19.7,UAE,Desktop,0.143
U00500,2026-01-20,Referral,6.42,India,Mobile,0.653
U00501,2025-12-16,Referral,5.35,UAE,Desktop,0.27
U00502,2025-12-19,Referral,4.74,Canada,Desktop,0.415
U00503,2026-03-20,Organic Search,0.0,Canada,Desktop,0.305
U00504,2025-03-07,Paid Search,20.55,UK,Desktop,0.18
U00505,2026-06-13,Referral,5.9,UAE,Desktop,0.278
U00506,2026-07-26,Content/SEO,0.0,UK,Desktop,0.314
U00507,2025-05-01,Paid Search,38.75,Germany,Desktop,0.685
U00508,2026-04-14,Organic Search,0.0,Canada,Desktop,0.799
U00509,2026-01-20,Paid Search,4.89,UK,Desktop,0.384
U00510,2025-10-16,Paid Search,36.19,India,Tablet,0.288
U00511,2026-05-25,Paid Search,56.31,Brazil,Desktop,0.397
U00512,2025-11-08,Organic Search,0.0,Australia,Desktop,0.356
U00513,2026-05-21,Email,1.65,India,Desktop,0.092
U00514,2025-05-19,Referral,0.0,Australia,Desktop,0.432
U00515,2026-01-21,Paid Search,37.04,USA,Desktop,0.012
U00516,2026-04-12,Email,3.68,Australia,Mobile,0.364
U00517,2025-07-08,Affiliate,12.34,UK,Mobile,0.259
U00518,2026-02-27,Paid Social,29.01,USA,Desktop,0.076
U00519,2025-11-05,Organic Search,0.0,Canada,Desktop,0.198
U00520,2026-02-25,Paid Social,12.05,India,Mobile,0.426
U00521,2026-03-26,Paid Social,22.25,UK,Desktop,0.675
U00522,2026-05-23,Paid Search,49.05,UAE,Mobile,0.184
U00523,2026-01-11,Paid Social,14.92,Canada,Mobile,0.182
U00524,2026-07-17,Organic Search,0.0,UAE,Mobile,0.422
U00525,2026-03-14,Paid Social,28.3,Germany,Desktop,0.734
U00526,2026-07-23,Email,2.99,Canada,Mobile,0.545
U00527,2025-02-12,Organic Search,0.0,UAE,Desktop,0.399
U00528,2025-02-14,Email,5.73,USA,Desktop,0.203
U00529,2025-08-14,Organic Search,0.0,USA,Desktop,0.389
U00530,2026-04-01,Content/SEO,0.0,India,Tablet,0.157
U00531,2025-09-21,Email,0.0,Australia,Desktop,0.688
U00532,2025-11-20,Referral,1.98,UK,Desktop,0.285
U00533,2025-08-28,Paid Search,49.6,UK,Desktop,0.531
U00534,2025-05-24,Organic Search,0.0,UAE,Desktop,0.225
U00535,2026-04-09,Referral,3.85,Canada,Desktop,0.315
U00536,2025-08-21,Email,4.46,UK,Mobile,0.287
U00537,2025-12-09,Organic Search,0.0,USA,Mobile,0.334
U00538,2025-07-30,Referral,7.81,Germany,Mobile,0.135
U00539,2025-07-18,Paid Social,14.16,UK,Desktop,0.271
U00540,2026-07-28,Referral,5.97,USA,Tablet,0.721
U00541,2026-06-18,Paid Social,28.57,Australia,Mobile,0.197
U00542,2025-08-04,Paid Search,28.85,USA,Desktop,0.396
U00543,2026-05-23,Paid Social,28.39,India,Desktop,0.493
U00544,2026-05-07,Referral,5.24,India,Mobile,0.519
U00545,2025-12-17,Content/SEO,0.0,Australia,Tablet,0.519
U00546,2025-09-26,Organic Search,0.0,India,Desktop,0.44
U00547,2026-03-06,Paid Search,20.54,India,Desktop,0.443
U00548,2025-11-19,Paid Search,26.88,USA,Desktop,0.301
U00549,2026-06-22,Paid Search,0.0,UK,Desktop,0.085
U00550,2025-10-30,Email,5.25,USA,Desktop,0.729
U00551,2025-06-11,Referral,3.55,India,Mobile,0.248
U00552,2026-01-16,Paid Social,31.73,India,Desktop,0.086
U00553,2026-07-30,Paid Search,23.58,USA,Tablet,0.471
U00554,2025-12-26,Paid Social,29.15,UAE,Desktop,0.46
U00555,2025-02-28,Paid Search,62.74,USA,Desktop,0.143
U00556,2026-05-09,Email,0.71,Germany,Desktop,0.42
U00557,2026-01-05,Paid Social,34.17,Australia,Desktop,0.431
U00558,2026-01-17,Email,4.04,Canada,Mobile,0.239
U00559,2025-03-13,Paid Search,26.33,India,Desktop,0.118
U00560,2026-02-22,Organic Search,0.0,UK,Desktop,0.433
U00561,2026-01-08,Paid Social,24.47,Canada,Desktop,0.466
U00562,2026-03-01,Affiliate,14.11,Germany,Desktop,0.116
U00563,2026-05-02,Affiliate,25.42,India,Mobile,0.187
U00564,2025-11-23,Paid Search,34.2,Brazil,Mobile,0.168
U00565,2025-08-23,Organic Search,0.0,India,Desktop,0.749
U00566,2026-02-16,Organic Search,0.0,USA,Desktop,0.71
U00567,2025-02-22,Paid Social,26.62,India,Desktop,0.374
U00568,2026-01-15,Paid Social,27.05,India,Desktop,0.294
U00569,2025-05-07,Organic Search,0.0,UAE,Mobile,0.127
U00570,2026-04-29,Paid Search,22.35,India,Mobile,0.617
U00571,2025-11-07,Paid Social,19.01,Germany,Desktop,0.34
U00572,2026-02-13,Content/SEO,0.0,India,Mobile,0.265
U00573,2025-06-09,Affiliate,15.39,UK,Mobile,0.475
U00574,2026-08-03,Content/SEO,0.0,Germany,Desktop,0.199
U00575,2025-07-14,Paid Social,14.89,UAE,Mobile,0.453
U00576,2025-09-04,Content/SEO,0.0,UK,Mobile,0.221
U00577,2025-02-07,Referral,9.96,USA,Mobile,0.41
U00578,2026-05-16,Referral,2.8,Australia,Desktop,0.202
U00579,2025-03-25,Referral,0.61,USA,Tablet,0.073
U00580,2026-07-19,Organic Search,0.0,USA,Desktop,0.416
U00581,2025-11-19,Organic Search,0.0,Germany,Desktop,0.67
U00582,2025-11-23,Content/SEO,0.0,Brazil,Mobile,0.392
U00583,2026-02-24,Content/SEO,0.0,USA,Desktop,0.648
U00584,2025-10-10,Organic Search,0.0,India,Mobile,0.431
U00585,2026-06-15,Paid Social,18.45,India,Desktop,0.398
U00586,2025-07-17,Email,3.54,India,Desktop,0.312
U00587,2026-04-23,Content/SEO,0.0,Canada,Mobile,0.507
U00588,2026-03-21,Referral,3.17,UK,Desktop,0.563
U00589,2026-02-14,Paid Search,17.34,UK,Desktop,0.494
U00590,2026-01-31,Affiliate,22.11,USA,Desktop,0.306
U00591,2026-04-12,Organic Search,0.0,Germany,Desktop,0.36
U00592,2025-11-03,Paid Search,25.63,Brazil,Mobile,0.329
U00593,2026-05-27,Paid Search,51.56,USA,Mobile,0.266
U00594,2025-09-16,Paid Search,22.82,UAE,Mobile,0.19
U00595,2026-01-03,Affiliate,10.06,Australia,Desktop,0.361
U00596,2025-04-03,Paid Search,35.4,Germany,Desktop,0.495
U00597,2025-07-11,Paid Social,31.35,USA,Desktop,0.453
U00598,2025-02-16,Organic Search,0.0,UK,Mobile,0.747
U00599,2025-10-09,Referral,4.59,USA,Desktop,0.041
U00600,2025-08-30,Referral,2.78,USA,Mobile,0.508
U00601,2026-06-05,Paid Social,31.6,UK,Desktop,0.479
U00602,2026-03-25,Paid Social,17.85,Germany,Desktop,0.295
U00603,2025-07-09,Content/SEO,0.0,USA,Desktop,0.652
U00604,2025-12-22,Affiliate,34.9,India,Mobile,0.413
U00605,2025-08-06,Email,4.37,India,Desktop,0.381
U00606,2026-03-15,Affiliate,23.93,India,Mobile,0.301
U00607,2025-11-15,Email,2.05,USA,Desktop,0.448
U00608,2025-12-02,Paid Social,29.81,Canada,Mobile,0.634
U00609,2026-03-17,Email,1.64,USA,Mobile,0.485
U00610,2025-07-24,Organic Search,0.0,Brazil,Tablet,0.523
U00611,2025-10-30,Paid Search,32.39,India,Mobile,0.419
U00612,2025-07-07,Affiliate,26.71,Brazil,Mobile,0.722
U00613,2025-09-29,Organic Search,0.0,UK,Desktop,0.639
U00614,2025-08-04,Affiliate,1.39,USA,Tablet,0.143
U00615,2025-11-23,Paid Social,47.96,India,Mobile,0.634
U00616,2026-02-02,Email,1.28,India,Desktop,0.887
U00617,2025-07-27,Organic Search,0.0,USA,Desktop,0.242
U00618,2026-07-14,Paid Search,36.24,USA,Mobile,0.449
U00619,2026-01-01,Content/SEO,0.0,UK,Mobile,0.444
U00620,2025-12-21,Organic Search,0.0,Australia,Mobile,0.304
U00621,2026-01-16,Email,4.66,India,Desktop,0.128
U00622,2026-04-29,Referral,0.58,USA,Desktop,0.189
U00623,2026-06-21,Paid Search,20.6,USA,Desktop,0.284
U00624,2025-05-04,Paid Search,33.28,Canada,Tablet,0.439
U00625,2026-06-23,Paid Search,42.82,Canada,Desktop,0.106
U00626,2026-01-25,Referral,9.79,Germany,Desktop,0.601
U00627,2025-12-08,Organic Search,0.0,India,Desktop,0.549
U00628,2026-07-16,Paid Social,28.17,Brazil,Mobile,0.314
U00629,2026-01-15,Paid Search,43.08,USA,Mobile,0.31
U00630,2026-07-01,Paid Search,21.89,UK,Desktop,0.575
U00631,2026-07-21,Organic Search,0.0,USA,Mobile,0.288
U00632,2026-06-18,Referral,1.64,India,Desktop,0.606
U00633,2025-05-03,Paid Social,28.04,UK,Mobile,0.194
U00634,2026-02-10,Organic Search,0.0,USA,Mobile,0.715
U00635,2025-08-24,Email,7.65,USA,Desktop,0.252
U00636,2026-03-24,Content/SEO,0.0,USA,Desktop,0.306
U00637,2025-12-30,Organic Search,0.0,UK,Desktop,0.504
U00638,2025-10-02,Referral,5.1,USA,Desktop,0.698
U00639,2025-12-28,Paid Social,11.15,USA,Desktop,0.463
U00640,2025-10-21,Referral,2.19,USA,Desktop,0.616
U00641,2025-11-08,Content/SEO,0.0,India,Desktop,0.398
U00642,2025-11-25,Paid Social,33.75,USA,Desktop,0.582
U00643,2025-12-05,Content/SEO,0.0,Canada,Desktop,0.451
U00644,2026-02-09,Content/SEO,0.0,Canada,Desktop,0.466
U00645,2025-09-20,Organic Search,0.0,India,Desktop,0.152
U00646,2026-05-31,Affiliate,34.04,Brazil,Desktop,0.414
U00647,2026-04-04,Affiliate,6.98,USA,Desktop,0.063
U00648,2025-08-31,Content/SEO,0.0,Canada,Tablet,0.381
U00649,2025-10-22,Referral,9.32,India,Tablet,0.611
U00650,2026-01-21,Paid Search,70.73,Australia,Mobile,0.512
U00651,2026-01-27,Paid Search,35.92,Germany,Mobile,0.378
U00652,2026-03-27,Paid Social,49.42,Germany,Desktop,0.45
U00653,2026-04-04,Organic Search,0.0,UK,Desktop,0.121
U00654,2026-04-21,Content/SEO,0.0,USA,Desktop,0.221
U00655,2025-06-17,Organic Search,0.0,USA,Mobile,0.566
U00656,2025-07-04,Paid Social,9.68,UK,Mobile,0.349
U00657,2025-04-19,Paid Search,23.31,India,Desktop,0.145
U00658,2026-03-19,Affiliate,23.61,Canada,Desktop,0.377
U00659,2026-06-25,Content/SEO,0.0,India,Mobile,0.76
U00660,2025-09-13,Email,4.32,USA,Desktop,0.27
U00661,2026-05-19,Organic Search,0.0,USA,Desktop,0.141
U00662,2026-03-27,Content/SEO,0.0,USA,Mobile,0.677
U00663,2025-09-10,Paid Social,39.69,USA,Desktop,0.281
U00664,2026-06-04,Email,2.48,USA,Desktop,0.205
U00665,2025-09-30,Paid Search,37.63,Australia,Mobile,0.19
U00666,2025-10-04,Paid Search,8.8,UK,Mobile,0.615
U00667,2026-01-12,Paid Search,48.68,India,Desktop,0.306
U00668,2026-06-19,Referral,6.28,USA,Desktop,0.696
U00669,2026-02-07,Organic Search,0.0,UAE,Mobile,0.715
U00670,2025-12-10,Email,1.34,UK,Desktop,0.13
U00671,2026-05-03,Paid Social,25.72,UAE,Tablet,0.091
U00672,2025-10-25,Referral,2.85,Canada,Desktop,0.194
U00673,2025-10-24,Paid Social,35.3,USA,Desktop,0.212
U00674,2025-07-01,Content/SEO,0.0,India,Mobile,0.271
U00675,2025-09-05,Paid Search,15.51,Germany,Mobile,0.238
U00676,2025-12-03,Email,0.18,UK,Tablet,0.624
U00677,2025-12-26,Paid Social,18.25,USA,Desktop,0.212
U00678,2025-08-08,Organic Search,0.0,Germany,Mobile,0.223
U00679,2025-05-14,Email,2.24,USA,Mobile,0.251
U00680,2026-06-20,Organic Search,0.0,USA,Mobile,0.53
U00681,2026-01-10,Referral,6.08,Brazil,Desktop,0.455
U00682,2025-11-10,Content/SEO,0.0,Canada,Desktop,0.064
U00683,2026-07-02,Paid Social,48.46,Australia,Desktop,0.386
U00684,2026-04-23,Affiliate,29.57,USA,Mobile,0.32
U00685,2026-02-21,Affiliate,15.0,USA,Tablet,0.05
U00686,2026-02-11,Paid Social,35.18,USA,Desktop,0.35
U00687,2025-06-12,Organic Search,0.0,Brazil,Desktop,0.679
U00688,2026-04-10,Content/SEO,0.0,India,Desktop,0.185
U00689,2026-04-03,Paid Search,32.87,USA,Desktop,0.547
U00690,2025-09-29,Paid Social,19.78,USA,Tablet,0.7
U00691,2026-02-09,Paid Social,20.66,Australia,Mobile,0.25
U00692,2025-11-17,Paid Search,54.51,India,Desktop,0.231
U00693,2025-11-15,Paid Search,29.52,USA,Desktop,0.058
U00694,2025-08-29,Affiliate,12.61,UK,Desktop,0.63
U00695,2025-08-25,Organic Search,0.0,India,Desktop,0.194
U00696,2025-09-12,Email,3.55,India,Mobile,0.376
U00697,2025-05-12,Referral,1.75,USA,Mobile,0.146
U00698,2026-03-21,Affiliate,13.56,Germany,Desktop,0.076
U00699,2025-10-30,Organic Search,0.0,Canada,Desktop,0.532
U00700,2025-03-14,Content/SEO,0.0,India,Mobile,0.523
U00701,2025-08-08,Paid Social,30.21,Germany,Desktop,0.2
U00702,2026-01-18,Organic Search,0.0,Australia,Tablet,0.37
U00703,2025-01-21,Referral,4.71,Canada,Desktop,0.473
U00704,2026-03-27,Email,4.91,USA,Mobile,0.278
U00705,2025-04-23,Organic Search,0.0,India,Desktop,0.202
U00706,2025-01-27,Referral,7.82,Germany,Desktop,0.12
U00707,2025-07-14,Paid Social,30.99,India,Desktop,0.381
U00708,2025-03-10,Paid Social,36.6,USA,Desktop,0.316
U00709,2025-08-24,Paid Search,41.77,UAE,Desktop,0.256
U00710,2026-03-18,Content/SEO,0.0,Germany,Mobile,0.406
U00711,2025-12-21,Email,2.66,USA,Desktop,0.171
U00712,2025-12-26,Organic Search,0.0,USA,Desktop,0.335
U00713,2025-11-25,Content/SEO,0.0,USA,Desktop,0.047
U00714,2025-10-03,Paid Search,7.95,India,Desktop,0.32
U00715,2025-11-26,Affiliate,17.38,USA,Mobile,0.26
U00716,2025-05-19,Email,2.36,Germany,Mobile,0.03
U00717,2025-07-25,Content/SEO,0.0,USA,Desktop,0.278
U00718,2026-03-11,Paid Social,16.09,USA,Desktop,0.755
U00719,2025-10-28,Organic Search,0.0,India,Desktop,0.166
U00720,2025-02-05,Content/SEO,0.0,UK,Mobile,0.14
U00721,2026-05-26,Organic Search,0.0,UK,Desktop,0.066
U00722,2025-03-14,Organic Search,0.0,Australia,Mobile,0.033
U00723,2026-01-07,Paid Social,11.07,USA,Desktop,0.446
U00724,2025-12-27,Affiliate,40.98,Brazil,Desktop,0.758
U00725,2026-07-06,Organic Search,0.0,Brazil,Desktop,0.296
U00726,2025-05-16,Affiliate,23.79,UK,Mobile,0.35
U00727,2025-04-14,Content/SEO,0.0,India,Desktop,0.22
U00728,2026-02-05,Organic Search,0.0,USA,Mobile,0.523
U00729,2026-05-29,Paid Search,9.88,Brazil,Desktop,0.078
U00730,2025-10-19,Content/SEO,0.0,USA,Tablet,0.286
U00731,2026-06-19,Content/SEO,0.0,India,Tablet,0.055
U00732,2025-06-27,Organic Search,0.0,India,Mobile,0.166
U00733,2026-08-04,Paid Search,51.24,Canada,Tablet,0.192
U00734,2025-05-27,Paid Search,24.53,Canada,Desktop,0.595
U00735,2025-02-24,Paid Search,46.76,UAE,Desktop,0.59
U00736,2026-07-22,Paid Search,60.08,UAE,Desktop,0.665
U00737,2026-02-27,Referral,8.57,Germany,Desktop,0.629
U00738,2026-04-11,Referral,8.18,Canada,Mobile,0.536
U00739,2025-03-18,Organic Search,0.0,USA,Mobile,0.35
U00740,2026-03-02,Referral,3.8,Canada,Desktop,0.31
U00741,2025-10-04,Organic Search,0.0,USA,Desktop,0.312
U00742,2025-08-04,Paid Search,41.05,USA,Desktop,0.624
U00743,2026-05-25,Organic Search,0.0,India,Desktop,0.377
U00744,2025-11-28,Paid Social,42.88,USA,Desktop,0.481
U00745,2026-03-16,Organic Search,0.0,UK,Desktop,0.506
U00746,2026-03-20,Paid Search,44.04,USA,Desktop,0.781
U00747,2026-05-31,Organic Search,0.0,Brazil,Mobile,0.46
U00748,2025-09-09,Affiliate,7.98,UK,Desktop,0.36
U00749,2026-04-10,Paid Search,23.04,USA,Desktop,0.325
U00750,2025-11-04,Paid Social,13.32,USA,Desktop,0.508
U00751,2026-06-18,Paid Social,16.7,India,Desktop,0.528
U00752,2025-05-17,Paid Search,32.17,USA,Mobile,0.613
U00753,2025-07-20,Referral,12.48,USA,Desktop,0.349
U00754,2025-11-10,Paid Search,28.78,UAE,Desktop,0.137
U00755,2025-05-01,Referral,7.46,Australia,Desktop,0.57
U00756,2026-01-19,Paid Search,43.5,Australia,Mobile,0.237
U00757,2025-07-05,Affiliate,20.75,USA,Desktop,0.358
U00758,2025-06-02,Affiliate,26.03,USA,Desktop,0.46
U00759,2026-05-04,Affiliate,25.76,UAE,Desktop,0.199
U00760,2026-02-21,Referral,8.84,India,Desktop,0.586
U00761,2026-01-21,Paid Search,38.96,India,Mobile,0.324
U00762,2025-10-06,Paid Search,33.17,USA,Desktop,0.172
U00763,2026-04-19,Referral,3.24,UK,Mobile,0.356
U00764,2026-04-02,Paid Social,32.26,UAE,Desktop,0.758
U00765,2026-04-27,Content/SEO,0.0,India,Desktop,0.537
U00766,2025-07-25,Referral,8.52,Australia,Mobile,0.743
U00767,2026-04-20,Paid Social,38.02,India,Mobile,0.656
U00768,2025-10-13,Paid Search,34.75,Germany,Mobile,0.331
U00769,2026-01-31,Content/SEO,0.0,USA,Tablet,0.611
U00770,2026-01-20,Paid Social,23.86,India,Desktop,0.446
U00771,2026-04-15,Affiliate,21.43,Germany,Desktop,0.746
U00772,2025-02-12,Content/SEO,0.0,India,Mobile,0.173
U00773,2025-03-27,Paid Social,16.73,UK,Desktop,0.596
U00774,2026-03-30,Content/SEO,0.0,Germany,Desktop,0.234
U00775,2026-06-29,Referral,0.0,USA,Tablet,0.436
U00776,2025-06-16,Referral,1.21,India,Mobile,0.051
U00777,2026-06-06,Affiliate,21.29,India,Desktop,0.908
U00778,2025-07-19,Paid Search,18.71,India,Desktop,0.365
U00779,2026-04-21,Referral,10.64,UK,Desktop,0.297
U00780,2025-05-16,Paid Search,50.3,Canada,Desktop,0.057
U00781,2025-08-10,Paid Social,39.15,India,Desktop,0.571
U00782,2026-03-22,Organic Search,0.0,India,Tablet,0.26
U00783,2025-01-31,Organic Search,0.0,UAE,Desktop,0.477
U00784,2026-05-27,Paid Search,37.27,India,Desktop,0.258
U00785,2026-04-26,Paid Social,36.9,India,Desktop,0.815
U00786,2026-02-12,Referral,1.88,India,Desktop,0.666
U00787,2025-08-19,Content/SEO,0.0,USA,Mobile,0.72
U00788,2026-03-25,Referral,9.4,Germany,Desktop,0.334
U00789,2025-10-27,Affiliate,28.81,USA,Desktop,0.253
U00790,2025-12-07,Organic Search,0.0,UK,Tablet,0.368
U00791,2025-04-10,Paid Search,69.87,India,Desktop,0.288
U00792,2026-07-15,Referral,3.58,India,Desktop,0.222
U00793,2026-07-17,Referral,4.66,USA,Desktop,0.463
U00794,2026-05-01,Paid Search,62.11,Germany,Desktop,0.382
U00795,2025-05-20,Content/SEO,0.0,Australia,Desktop,0.866
U00796,2025-02-26,Organic Search,0.0,Brazil,Desktop,0.179
U00797,2025-07-04,Paid Search,31.3,India,Desktop,0.05
U00798,2025-08-14,Email,3.28,UK,Mobile,0.229
U00799,2026-03-04,Referral,11.17,UK,Desktop,0.276
U00800,2026-01-31,Paid Search,58.52,Australia,Desktop,0.165
U00801,2026-06-15,Content/SEO,0.0,Germany,Desktop,0.579
U00802,2025-08-13,Referral,4.75,USA,Desktop,0.463
U00803,2026-01-04,Organic Search,0.0,India,Desktop,0.258
U00804,2025-12-31,Referral,6.64,India,Desktop,0.579
U00805,2025-07-18,Organic Search,0.0,India,Desktop,0.675
U00806,2025-08-25,Referral,4.02,Germany,Mobile,0.557
U00807,2026-07-14,Affiliate,15.6,UK,Desktop,0.237
U00808,2025-10-11,Organic Search,0.0,India,Desktop,0.107
U00809,2026-05-18,Organic Search,0.0,India,Desktop,0.114
U00810,2025-10-30,Organic Search,0.0,Australia,Tablet,0.44
U00811,2025-02-11,Paid Social,25.07,India,Mobile,0.482
U00812,2026-01-29,Paid Social,16.05,Australia,Desktop,0.59
U00813,2026-05-04,Organic Search,0.0,USA,Mobile,0.165
U00814,2026-01-28,Paid Search,41.58,USA,Desktop,0.293
U00815,2026-04-30,Organic Search,0.0,India,Mobile,0.345
U00816,2025-04-20,Content/SEO,0.0,UK,Desktop,0.084
U00817,2026-08-03,Organic Search,0.0,Canada,Mobile,0.088
U00818,2025-02-23,Paid Search,35.17,Australia,Desktop,0.42
U00819,2025-05-29,Content/SEO,0.0,UK,Tablet,0.451
U00820,2025-04-07,Organic Search,0.0,Australia,Mobile,0.183
U00821,2025-07-16,Paid Search,30.79,UAE,Desktop,0.15
U00822,2025-06-16,Paid Search,31.39,Australia,Desktop,0.191
U00823,2025-09-03,Affiliate,22.18,Canada,Desktop,0.525
U00824,2025-12-13,Content/SEO,0.0,UK,Desktop,0.525
U00825,2026-04-09,Content/SEO,0.0,UK,Desktop,0.449
U00826,2025-11-23,Organic Search,0.0,USA,Desktop,0.895
U00827,2026-01-08,Organic Search,0.0,India,Desktop,0.252
U00828,2025-07-16,Paid Social,39.63,India,Mobile,0.157
U00829,2025-10-04,Paid Search,49.44,USA,Mobile,0.597
U00830,2025-09-23,Affiliate,20.61,Germany,Desktop,0.09
U00831,2025-10-14,Affiliate,34.55,Canada,Mobile,0.621
U00832,2025-10-30,Affiliate,17.24,Australia,Desktop,0.38
U00833,2026-04-16,Email,1.66,USA,Mobile,0.194
U00834,2025-10-08,Email,4.3,Canada,Mobile,0.59
U00835,2026-01-27,Paid Social,20.44,UK,Desktop,0.592
U00836,2026-01-04,Paid Social,30.96,India,Mobile,0.432
U00837,2025-12-12,Email,1.69,USA,Desktop,0.295
U00838,2026-02-26,Paid Search,38.16,Brazil,Desktop,0.139
U00839,2026-05-03,Affiliate,17.62,India,Desktop,0.301
U00840,2026-03-24,Content/SEO,0.0,Canada,Mobile,0.712
U00841,2025-11-16,Paid Social,23.28,Germany,Desktop,0.377
